841371.9639002145,1207240.0,365868.0360997855,2018-01-01 15:27:30
849257.277268447,1210064.0,360806.722731553,2018-01-01 15:28:30
860400.4623558103,1216138.0000003923,355737.537644582,2018-01-01 15:29:30
870139.5191611282,1220800.0,350660.4808388717,2018-01-01 15:30:30
875981.8088737724,1220800.0,344818.1911262276,2018-01-01 15:31:30
881834.4874011348,1220800.0,338965.5125988652,2018-01-01 15:32:30
886697.5547432152,1219800.0,333102.4452567849,2018-01-01 15:33:30
893271.0109000136,1220500.0,327228.9890999864,2018-01-01 15:34:30
899854.8558715302,1221200.0,321345.1441284699,2018-01-01 15:35:30
905749.0896577658,1221200.0,315450.9103422341,2018-01-01 15:36:30
911653.7122587195,1221200.0,309546.2877412806,2018-01-01 15:37:30
917568.7236743909,1221200.0,303631.2763256092,2018-01-01 15:38:30
923494.1239047812,1221200.0,297705.8760952187,2018-01-01 15:39:30
929429.9129498895,1221200.0,291770.08705011045,2018-01-01 15:40:30
935376.0908097165,1221200.0,285823.9091902835,2018-01-01 15:41:30
941332.6574842611,1221200.0,279867.3425157389,2018-01-01 15:42:30
945862.1129735245,1219762.5,273900.3870264754,2018-01-01 15:43:30
950401.9572775061,1218325.0,267923.0427224938,2018-01-01 15:44:30
956389.6903962059,1218325.0,261935.30960379407,2018-01-01 15:45:30
968396.3230777609,1218325.0,249928.67692223925,2018-01-01 15:47:00
974415.2226406152,1218325.0,243909.77735938464,2018-01-01 15:48:30
980444.5110181882,1218325.0,237880.48898181185,2018-01-01 15:49:30
992534.2542174893,1218325.0,225790.74578251073,2018-01-01 15:51:00
1003498.8860089969,1217158.3333333333,213659.44732433645,2018-01-01 15:53:30
1025013.4063927106,1226500.0,201486.59360728937,2018-01-01 15:55:30
1040690.416473312,1236075.0,195384.58352668816,2018-01-01 15:56:30
1052925.6030786692,1236075.0,183149.3969213309,2018-01-01 15:58:00
1059058.779603425,1236075.0,177016.22039657508,2018-01-01 15:59:30
1063790.2978762323,1234662.9529333333,170872.65505710093,2018-01-01 16:00:30
1076467.778154488,1226190.9529333333,149723.17477884569,2018-01-01 16:03:30
1089267.4601660578,1217718.9529333333,128451.49276727549,2018-01-01 16:06:30
1082173.676777318,1203507.4529333333,121333.77615601555,2018-01-01 16:07:30
1113376.3439109433,1220433.9529333333,107057.60902239021,2018-01-01 16:09:00
1127148.7944333083,1227047.9529333333,99899.15850002522,2018-01-01 16:10:30
1131496.8229260414,1224223.9529333333,92727.13000729177,2018-01-01 16:11:30
1135858.4293891434,1221399.9529333333,85541.52354419004,2018-01-01 16:12:30
1140233.6138226134,1218575.9529333333,78342.33911072002,2018-01-01 16:13:30
1144622.3762264517,1215751.9529333333,71129.5767068815,2018-01-01 16:14:30
1154440.6349452336,1211103.9529333333,56663.31798809963,2018-01-01 16:16:30
1163313.2055454887,1205455.9529333333,42142.74738784447,2018-01-01 16:18:30
1146069.857801169,1180931.9529333333,34862.09513216436,2018-01-01 16:19:30
1128840.0880272174,1156407.9529333333,27567.864906115858,2018-01-01 16:20:30
1133323.8962236342,1153583.9529333333,20260.05670969909,2018-01-01 16:21:30
1137821.2823904194,1150759.9529333333,12938.670542913958,2018-01-01 16:22:30
1146523.9529333333,1146523.9529333333,0.0,2018-01-01 16:24:00
1142287.9529333333,1142287.9529333333,0.0,2018-01-01 16:25:30
1138051.9529333333,1138051.9529333333,0.0,2018-01-01 16:27:00
1133815.9529333333,1133815.9529333333,0.0,2018-01-01 16:28:30
1130285.9764668627,1130285.9764668627,0.0,2018-01-01 16:30:00
1128596.6666666667,1128596.6666666667,0.0,2018-01-01 16:31:30
1128580.0,1128580.0,0.0,2018-01-01 16:32:30
1128580.0,1128580.0,0.0,2018-01-01 16:33:30
1129580.0,1129580.0,0.0,2018-01-01 16:34:30
1129580.0,1129580.0,0.0,2018-01-01 16:35:30
1143992.5,1143992.5,0.0,2018-01-01 16:36:30
1158405.0,1158405.0,0.0,2018-01-01 16:37:30
1158405.0,1158405.0,0.0,2018-01-01 16:38:30
1158405.0,1158405.0,0.0,2018-01-01 16:39:30
